timestamp,joystick_throttle,joystick_direction,distance_L,distance_C,distance_R
1744232945.0404700,-1.0,0.02,222.93,323.55,1716.02
1744232945.4848600,-1.0,0.81,255.43,240.3,1710.13
1744232946.0338900,-1.0,0.01,172.84,1653.01,1040.46
1744232946.4776700,-1.0,0.01,169.4,892.19,999.49
1744232947.0213500,-1.0,-0.31,916.2,790.79,190.09
1744232947.4643800,-1.0,-0.36,295.5,1357.51,154.31
1744232948.0080500,-1.0,0.0,292.64,1240.52,146.79
1744232948.449100,-1.0,0.01,325.35,1158.05,148.47
1744232948.9898700,-1.0,0.01,311.2,1033.55,149.24
1744232949.5308600,-1.0,0.01,335.12,896.65,140.08
1744232949.9705100,-1.0,0.01,360.68,830.12,130.93
1744232950.5098500,-1.0,-0.15,392.33,720.22,102.84
1744232950.947950,-1.0,-0.01,422.38,622.37,83.49
1744232951.4940100,-1.0,0.0,462.41,501.87,1399.62
1744232952.0392900,-1.0,0.0,519.7,388.24,1360.66
1744232952.4823800,-1.0,0.25,566.92,345.02,1074.8
1744232953.0359100,-1.0,0.01,684.07,1719.05,1318.54
1744232953.4917800,-1.0,0.62,1369.28,1261.05,1518.28
1744232954.0358700,-1.0,0.0,136.57,1115.98,312.55
1744232954.4931100,-1.0,-0.47,136.57,1122.89,1370.84
1744232955.0498000,-1.0,0.0,136.57,967.35,184.65
1744232955.489100,-1.0,0.0,283.93,885.77,170.26
1744232956.0282400,-1.0,-0.19,317.3,802.85,139.84
1744232956.4664900,-1.0,-0.12,334.63,706.03,118.01
1744232957.0043700,-1.0,0.0,350.95,594.69,104.18
1744232957.4430000,-1.0,0.0,374.54,490.42,330.26
1744232957.9837100,-1.0,0.04,389.92,378.1,667.1
1744232958.529520,-1.0,0.65,421.52,264.22,1505.03
1744232958.9860100,-1.0,0.01,421.52,1518.65,367.67
1744232959.5288000,-1.0,0.0,152.31,1388.75,251.14
1744232959.9710000,-1.0,-0.2,168.63,1299.85,236.75
1744232960.5126000,-1.0,-0.22,220.55,1176.86,188.58
1744232960.9535400,-1.0,-0.24,250.2,1083.39,164.95
1744232961.494230,-1.0,-0.02,270.44,973.77,165.11
1744232962.0334700,-1.0,0.0,219.61,779.63,168.38
1744232962.4720300,-1.0,0.05,257.27,770.55,180.69
1744232963.009960,-1.0,0.13,206.24,658.96,177.54
1744232963.447840,-1.0,0.04,210.29,568.31,177.91
1744232963.9864800,-1.0,0.02,222.6,451.25,194.92
1744232964.5274900,-1.0,0.05,246.76,344.37,960.35
1744232964.9726200,-1.0,0.65,293.34,755.42,1288.9
1744232965.5198500,-1.0,0.01,1038.33,1392.92,196.76
1744232965.9681000,-1.0,-0.15,158.36,1309.34,1407.6
1744232966.506460,-1.0,-0.33,197.41,729.78,200.4
1744232966.9467900,-1.0,0.0,198.84,1108.94,206.16
1744232967.4876600,-1.0,0.04,234.01,1001.08,219.57
1744232968.0336500,-1.0,0.13,1291.88,892.28,217.61
1744232968.47226,-1.0,0.02,193.65,802.07,219.04
1744232969.012550,-1.0,0.02,208.04,697.89,210.78
1744232969.4506700,-1.0,0.02,212.25,614.15,195.61
1744232969.98816,-1.0,0.02,267.25,510.82,161.18
1744232970.5306200,-1.0,0.11,283.6,413.02,956.43
1744232970.9885600,-1.0,0.44,283.6,1344.26,1281.13
1744232971.5420400,-1.0,0.0,1751.51,1226.13,627.89
1744232971.984800,-1.0,0.0,208.7,1470.24,207.67
1744232972.527360,-1.0,-0.29,242.02,1345.4,184.98
1744232972.9690600,-1.0,-0.01,255.06,1257.21,180.85
1744232973.5105900,-1.0,0.0,276.94,1146.89,181.14
1744232973.95103,-1.0,0.0,281.52,1053.38,181.51
1744232974.491680,-1.0,0.0,288.51,937.13,186.82
1744232975.0311000,-1.0,0.0,307.03,816.71,193.69
1744232975.4699300,-1.0,0.0,315.33,719.68,180.93
1744232976.0096800,-1.0,0.0,329.97,595.63,186.21
1744232976.452400,-1.0,0.0,344.45,493.53,1084.0
1744232976.9976700,-1.0,0.65,365.91,385.58,1504.63
1744232977.4498000,-1.0,0.01,542.27,1535.82,1459.12
1744232977.9981600,-1.0,0.0,262.06,865.57,1276.92
1744232978.4400200,-1.0,-0.38,261.77,1282.11,134.32
1744232978.9823500,-1.0,0.0,273.67,1179.11,150.72
1744232979.5230600,-1.0,0.06,269.29,1075.87,178.4
1744232979.9629300,-1.0,0.04,260.99,982.76,184.98
1744232980.5038200,-1.0,0.02,310.22,894.73,180.97
1744232980.9426600,-1.0,0.02,265.94,816.06,172.43
1744232981.4814000,-1.0,-0.04,303.07,710.81,151.98
1744232982.0194000,-1.0,-0.44,355.28,596.89,123.24
1744232982.4578900,-1.0,0.0,345.14,498.6,356.55
1744232983.0038200,-1.0,0.44,337.7,388.73,1608.81
1744232983.4416600,-1.0,0.76,372.91,311.49,386.81
1744232983.992580,-1.0,0.02,238.18,1509.98,1350.35
1744232984.5391800,-1.0,-0.69,899.39,1443.99,119.11
1744232984.9811300,-1.0,0.0,277.55,1331.3,168.54
1744232985.535800,-1.0,0.11,1364.42,1238.36,1292.09
1744232985.9799800,-1.0,0.18,227.26,1155.48,772.27
1744232986.521370,-1.0,0.02,164.78,1040.05,264.22
1744232986.9610800,-1.0,0.07,137.8,953.81,284.63
1744232987.5020800,-1.0,0.18,114.08,831.23,280.42
1744232987.9401300,-1.0,0.0,109.09,739.72,270.11
1744232988.4784700,-1.0,-0.05,158.98,636.15,244.11
1744232989.0167900,-1.0,-0.12,177.13,527.1,217.49
1744232989.4542600,-1.0,-0.01,234.74,441.27,222.56
1744232989.9952400,-1.0,0.0,269.74,342.57,947.15
1744232990.4351100,-1.0,0.4,395.97,284.18,742.01
1744232991.0413300,-1.0,0.1,395.97,1120.88,1617.89
1744232991.483230,-1.0,0.44,99.69,1326.47,358.47
1744232992.024320,-1.0,0.0,85.83,799.83,723.98
1744232992.472040,-1.0,-0.41,1361.39,1132.62,282.62
1744232993.0121700,-1.0,0.0,179.05,1024.39,227.01
1744232993.4514800,-1.0,0.02,179.62,931.2,221.13
1744232993.9908200,-1.0,0.0,190.46,824.44,219.2
1744232994.5299500,-1.0,0.02,187.27,718.5,222.15
1744232994.9680600,-1.0,0.01,185.35,635.29,222.97
1744232995.5052200,-1.0,0.01,202.52,517.69,203.59
1744232995.9507900,-1.0,0.0,197.53,432.15,1730.45
1744232996.5044400,-1.0,0.37,197.53,322.24,996.83
1744232996.9557900,-1.0,0.7,327.76,1368.79,1694.1
1744232997.5040900,-1.0,-0.01,173.74,1581.91,994.95
1744232997.9431300,-1.0,-0.3,229.63,806.33,189.15
1744232998.4865800,-1.0,-0.05,294.03,1400.89,156.89
1744232999.0284400,-1.0,0.0,281.56,1264.08,151.57
1744232999.469510,-1.0,0.0,326.33,1181.4,137.22
1744233000.0100900,-1.0,-0.04,333.2,1056.4,118.62
1744233000.4510300,-1.0,-0.28,384.19,966.24,105.13
1744233000.9915600,-1.0,-0.39,388.73,848.97,105.94
1744233001.5307900,-1.0,0.0,381.53,747.73,141.92
1744233001.9694600,-1.0,0.52,415.39,648.21,162.33
1744233002.5092300,-1.0,0.01,394.37,536.75,129.82
1744233002.9653100,-1.0,0.05,656.02,2206.15,1328.07
1744233003.5183800,-1.0,0.15,683.09,1462.26,1489.33
1744233003.9603600,-1.0,0.01,339.5,1273.28,147.08
1744233004.5018500,-1.0,-0.5,305.81,1126.0,152.56
1744233004.949480,-1.0,0.01,305.6,1126.12,1322.06
1744233005.5046500,-1.0,0.28,1671.74,1017.97,1307.21
1744233005.944360,-1.0,0.01,202.44,927.32,261.28
1744233006.4838100,-1.0,-0.15,180.28,826.24,276.69
1744233007.0231400,-1.0,0.02,179.09,719.89,272.93
1744233007.4619500,-1.0,0.02,185.27,621.59,273.34
1744233007.9996800,-1.0,0.02,207.67,507.39,289.41
1744233008.4466200,-1.0,0.03,230.45,427.04,1708.37
1744233008.9895500,-1.0,0.49,349.11,999.53,487.35
1744233009.553670,-1.0,0.01,349.11,1657.43,1752.49
1744233010.0026700,-1.0,0.01,194.3,1524.13,1268.82
1744233010.4448300,-1.0,-0.28,190.34,1399.34,212.87
1744233010.9871500,-1.0,0.0,192.1,1306.44,227.87
1744233011.528240,-1.0,0.0,193.4,1186.18,200.19
1744233011.9698400,-1.0,0.0,192.67,1082.2,195.28
1744233012.510790,-1.0,0.0,199.46,973.32,192.14
1744233012.9502100,-1.0,0.0,205.75,885.73,185.19
1744233013.49102,-1.0,0.0,208.98,776.23,182.49
1744233014.0308300,-1.0,0.0,203.05,664.07,181.51
1744233014.468170,-1.0,0.03,206.32,583.03,176.68
1744233015.0050600,-1.0,0.04,215.12,468.18,177.25
1744233015.44576,-1.0,0.04,234.05,373.97,966.9
1744233015.986750,-1.0,0.55,262.34,264.84,990.0
1744233016.5329300,-1.0,0.01,405.9,1321.08,721.93
1744233016.974430,-1.0,0.01,135.79,1359.27,227.91
1744233017.51355,-1.0,-0.02,136.85,808.13,245.33
1744233017.9533600,-1.0,-0.35,196.92,973.64,219.78
1744233018.491510,-1.0,0.0,207.92,600.25,198.39
1744233019.0319900,-1.0,0.0,220.6,946.49,172.55
1744233019.4741300,-1.0,0.0,505.63,870.28,165.03
1744233020.0145300,-1.0,0.0,263.28,760.37,151.45
1744233020.452750,-1.0,0.0,266.76,679.04,137.35
1744233020.9905900,-1.0,0.0,313.94,569.74,117.35
1744233021.5321600,-1.0,0.0,334.88,455.71,882.79
1744233021.9731900,-1.0,0.01,352.91,377.28,890.27
1744233022.5217000,-1.0,0.07,462.29,1293.6,893.54
1744233022.9714400,-1.0,0.72,459.84,1825.97,840.26
1744233023.5140800,-1.0,0.01,109.79,1459.32,302.45
1744233023.9560700,-1.0,0.01,149.16,1366.5,272.61
1744233024.5023300,-1.0,-0.55,1624.55,610.14,228.36
1744233024.9453000,-1.0,0.01,250.81,1179.36,220.64
1744233025.4860900,-1.0,0.05,228.2,1066.3,237.89
1744233026.026270,-1.0,0.02,233.07,957.17,247.95
1744233026.46579,-1.0,0.02,240.83,856.42,256.0
1744233027.0046000,-1.0,0.01,251.67,727.82,242.47
1744233027.442690,-1.0,0.01,279.76,626.62,231.92
1744233027.981020,-1.0,0.01,320.9,515.08,235.93
1744233028.5265400,-1.0,0.0,335.7,400.83,1527.03
1744233028.974010,-1.0,0.02,359.7,313.9,1519.71
1744233029.5196800,-1.0,1.0,405.17,238.18,1537.09
1744233029.9684100,-1.0,0.01,173.94,1467.66,1270.74
1744233030.5251400,-1.0,-0.98,1412.75,1497.8,1340.87
1744233030.974760,-1.0,0.0,251.22,1382.74,1378.16
1744233031.5299900,-1.0,0.5,670.37,1942.3,1323.94
1744233031.9788800,-1.0,0.01,1440.51,1233.7,304.95
1744233032.5195500,-1.0,0.01,137.55,1114.63,276.82
1744233032.9597700,-1.0,-0.08,132.4,1036.74,260.95
1744233033.5192200,-1.0,-0.23,132.4,953.98,223.78
1744233033.9587300,-1.0,-0.08,267.54,890.68,201.66
1744233034.4997200,-1.0,-0.12,276.45,773.66,178.68
1744233034.938400,-1.0,-0.05,287.57,679.82,163.23
1744233035.4764000,-1.0,0.01,307.36,565.16,151.86
1744233036.022140,-1.0,0.02,325.72,450.88,1607.99
1744233036.4635500,-1.0,0.04,340.85,357.04,1006.4
1744233037.0036000,-1.0,0.73,376.05,272.24,420.46
1744233037.463430,-1.0,0.01,376.05,1154.66,1551.65
1744233038.0061000,-1.0,-0.02,213.15,1445.66,203.71
1744233038.4705400,-1.0,-0.2,1411.6,1405.22,2807.59
1744233039.0203500,-1.0,-0.4,1439.53,1264.04,103.53
1744233039.4615200,-1.0,0.0,351.44,1163.74,46.41
1744233040.003090,-1.0,0.02,349.6,1041.52,37.78
1744233040.44252,-1.0,-0.29,358.92,953.89,37.45
1744233040.9821500,-1.0,0.0,343.75,853.1,53.48
1744233041.520540,-1.0,0.01,326.78,739.88,78.51
1744233041.958240,-1.0,0.15,311.2,653.48,93.72
1744233042.4960600,-1.0,0.02,295.34,540.06,108.81
1744233042.937220,-1.0,0.02,280.78,448.06,919.3
1744233043.4814100,-1.0,0.02,272.24,325.64,1496.2
1744233044.0242600,-1.0,0.83,281.07,210.58,1323.41
1744233044.5234300,-1.0,0.01,281.07,886.22,725.12
1744233044.9704700,-1.0,-0.36,195.45,862.43,1561.79
1744233045.5108400,-1.0,0.01,223.17,716.98,170.59
1744233045.9490200,-1.0,0.0,244.43,682.23,157.3
1744233046.4870900,-1.0,-0.15,281.64,534.01,122.5
1744233047.0268000,-1.0,-0.33,304.79,960.93,93.23
1744233047.4657600,-1.0,0.0,326.86,875.88,83.54
1744233048.0085100,-1.0,0.0,883.69,758.81,85.38
1744233048.4463600,-1.0,0.0,317.3,676.5,96.09
1744233048.9911000,-1.0,0.02,1454.54,555.19,111.14
1744233049.532800,-1.0,0.02,309.2,438.08,944.37
1744233049.9777600,-1.0,0.04,308.26,343.1,1659.55
1744233050.518710,-1.0,0.74,298.73,238.91,974.83
1744233050.9759100,-1.0,0.01,298.73,1638.62,928.5
1744233051.5151800,-1.0,0.01,167.4,835.73,235.97
1744233051.9659000,-1.0,-0.53,1661.31,1447.83,190.58
1744233052.507350,-1.0,0.01,260.79,1230.14,179.54
1744233052.948570,-1.0,0.01,263.32,1212.39,197.41
1744233053.4994700,-1.0,0.16,263.32,1103.71,220.06
1744233053.9401200,-1.0,0.01,255.64,1003.45,220.1
1744233054.480100,-1.0,-0.23,282.09,882.91,209.51
1744233055.0201700,-1.0,0.0,291.09,764.21,210.0
1744233055.4596800,-1.0,0.01,309.81,665.87,197.41
1744233055.997770,-1.0,0.01,323.92,542.76,196.96
1744233056.4431400,-1.0,0.01,386.24,450.47,1522.0
1744233056.987860,-1.0,0.47,375.6,335.86,1482.5
1744233057.5413600,-1.0,0.61,519.78,1548.87,1645.04
1744233057.9864300,-1.0,0.02,197.9,1361.02,763.64
